web-scraper-order,web-scraper-start-url,article_link,article_link-href,type habit,prix,adresse,image_link
"1739076517-391","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2033801","Vêtements Enfants","Prix sur demande","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2033801_uploaded_image2_1588247343.05.jpeg""); width: 452px;"
"1739076543-392","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-5-pieces-2033818","Vêtements Enfants","8 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2033818_uploaded_image2_1588247504.89.jpeg""); width: 452px;"
"1739076569-393","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-2033828","Vêtements Enfants","10 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2033828_uploaded_image2_1588247617.68.jpeg""); width: 452px;"
"1739076595-394","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2038784","Vêtements Enfants","10 000 CFA","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2038784_uploaded_image2_1588326760.jpeg""); width: 512px;"
"1739076621-395","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2038808","Vêtements Enfants","5 000 CFA","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2038808_uploaded_image2_1588327064.jpeg""); width: 512px;"
"1739076647-396","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-2039586","Vêtements Enfants","15 000 CFA","Biscuiterie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2039586_uploaded_image2_1588336840.jpeg""); width: 532px;"
"1739076673-397","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfant-fait-main-2041432","Vêtements Enfants","15 000 CFA","Biscuiterie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2041432_uploaded_image2_1588364805.jpeg""); width: 532px;"
"1739076699-398","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-2044622","Vêtements Enfants","15 000 CFA","Biscuiterie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2044622_uploaded_image2_1588426381.jpeg""); width: 532px;"
"1739076725-399","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-2044629","Vêtements Enfants","15 000 CFA","Biscuiterie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2044629_uploaded_image2_1588426459.jpeg""); width: 532px;"
"1739076751-400","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-2045971","Vêtements Enfants","15 000 CFA","Fann, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2045971_uploaded_image2_1588443945.jpeg""); width: 538px;"
"1739076777-401","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-2050296","Vêtements Enfants","15 000 CFA","Biscuiterie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2050296_uploaded_image2_1588522494.jpeg""); width: 532px;"
"1739076803-402","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/tuniques-enfants-2051266","Vêtements Enfants","Prix sur demande","Sénégal","background-image: url(""https://images.coinafrique.com/2051266_uploaded_image2_1588537693.37.jpeg""); width: 407px;"
"1739076829-403","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfants-2054142","Vêtements Enfants","15 000 CFA","Biscuiterie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2054142_uploaded_image2_1588591769.jpeg""); width: 532px;"
"1739076855-404","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/transats-pour-bebe-2059938","Vêtements Enfants","40 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2059938_uploaded_image2_1588675266.96.jpeg""); width: 452px;"
"1739076881-405","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/tuniques-enfant-2066977","Vêtements Enfants","20 000 CFA","Fann, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2066977_uploaded_image2_1588770354.jpeg""); width: 538px;"
"1739076907-406","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-2068470","Vêtements Enfants","15 000 CFA","Biscuiterie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2068470_uploaded_image2_1588787536.jpeg""); width: 532px;"
"1739076933-407","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-garcon-2074826","Vêtements Enfants","Prix sur demande","Sénégal","background-image: url(""https://images.coinafrique.com/2074826_uploaded_image2_1588873875.92.jpeg""); width: 407px;"
"1739076959-408","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/tenu-traditionnel-enfant-2075122","Vêtements Enfants","Prix sur demande","Sénégal","background-image: url(""https://images.coinafrique.com/2075122_uploaded_image2_1588877022.43.jpeg""); width: 407px;"
"1739076985-409","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-2087136","Vêtements Enfants","2 500 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2087136_uploaded_image2_1589072240.jpeg""); width: 543px;"
"1739077011-410","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/slip-enfant-2087466","Vêtements Enfants","7 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2087466_uploaded_image2_1589080473.jpeg""); width: 369px;"
"1739077037-411","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/qamis-pour-petit-2090969","Vêtements Enfants","10 000 CFA","Fann, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2090969_uploaded_image1_1589145852.jpg""); width: 538px;"
"1739077063-412","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-2096621","Vêtements Enfants","Prix sur demande","Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2096621_uploaded_image2_1589230804.3.jpeg""); width: 407px;"
"1739077089-413","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/calecon-pour-enfants-2097474","Vêtements Enfants","7 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2097474_uploaded_image2_1589248311.jpeg""); width: 369px;"
"1739077115-414","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-de-classe-pour-bebe-2099466","Vêtements Enfants","16 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2099466_uploaded_image2_1589281937.jpeg""); width: 395px;"
"1739077141-415","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-enfants-2102512","Vêtements Enfants","25 000 CFA","Fann, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2102512_uploaded_image2_1589320645.jpeg""); width: 538px;"
"1739077167-416","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/world-classe-vetements-enfants-2109272","Vêtements Enfants","40 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2109272_uploaded_image2_1589430116.jpeg""); width: 554px;"
"1739077193-417","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/complet-enfant-2110252","Vêtements Enfants","15 000 CFA","Fann, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2110252_uploaded_image2_1589447206.jpeg""); width: 538px;"
"1739077219-418","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2110256","Vêtements Enfants","15 000 CFA","Fann, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2110256_uploaded_image2_1589447242.jpeg""); width: 538px;"
"1739077245-419","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2110260","Vêtements Enfants","20 000 CFA","Fann, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2110260_uploaded_image2_1589447277.jpeg""); width: 538px;"
"1739077271-420","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-traditionnelle-2112761","Vêtements Enfants","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2112761_uploaded_image2_1589472281.34.jpeg""); width: 415px;"
"1739077297-421","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-2112935","Vêtements Enfants","12 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2112935_uploaded_image2_1589474289.jpeg""); width: 402px;"
"1739077323-422","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/polo-pour-enfants-2120830","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2120830_uploaded_image2_1589585959.jpeg""); width: 399px;"
"1739077349-423","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-pour-enfants-2120840","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2120840_uploaded_image2_1589586074.jpeg""); width: 399px;"
"1739077375-424","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2120842","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2120842_uploaded_image2_1589586119.jpeg""); width: 399px;"
"1739077401-425","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2121705","Vêtements Enfants","5 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2121705_uploaded_image2_1589608321.jpeg""); width: 399px;"
"1739077427-426","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-enfants-2121709","Vêtements Enfants","5 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2121709_uploaded_image2_1589608369.jpeg""); width: 399px;"
"1739077453-427","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2121710","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2121710_uploaded_image2_1589608406.jpeg""); width: 399px;"
"1739077479-428","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2121714","Vêtements Enfants","4 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2121714_uploaded_image2_1589608444.jpeg""); width: 399px;"
"1739077505-429","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-2122740","Vêtements Enfants","8 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2122740_uploaded_image2_1589625435.jpeg""); width: 608px;"
"1739077531-430","https://sn.coinafrique.com/categorie/vetements-enfants?page=16","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/t-shirts-100-coton-2124862","Vêtements Enfants","5 500 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_2124862_uploaded_image1_1589655764.jpg""); width: 387px;"
